,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype
4003,4003,https://www.blablacar.it/passaggio-milano-palmanova-ud-725501514,2017-01-21,19:00:00,Milano,45.4654219,9.1859243,"Milano, MI","Palmanova, UD",45.9048924,13.3176711,"Palmanova, UD",23.0,362,1,2,725501514-milano-palmanova-ud,[Milano],auto,online
4004,4004,https://www.blablacar.it/passaggio-milano-san-martino-in-rio-re-italia-725594999,2017-01-21,19:30:00,Milano,45.4795541,9.2145669,"Via Bartolomeo Eustachi, 53, 20129 Milano, Italia","San Martino In Rio, RE, Italia",44.7232701,10.7841123,"San Martino In Rio, RE, Italia",10.5,167,3,3,725594999-milano-san-martino-in-rio-re-italia,[Milano],manual,online
4005,4005,https://www.blablacar.it/passaggio-milan-annemasse-724943209,2017-01-21,19:30:00,Milano,45.4654219,9.1859243,"Milan, Italie",Annemasse,46.193253,6.234158,Annemasse,23.0,312,1,3,724943209-milan-annemasse,"[Darfo, Milano, Annemasse, Oyonnax]",manual,online
4006,4006,https://www.blablacar.it/passaggio-milano-porto-sant-elpidio-725788464,2017-01-21,19:30:12,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Porto Sant'elpidio,43.2563334,13.7592975,"Porto Sant'Elpidio FM, Italia",26.5,476,1,2,725788464-milano-porto-sant-elpidio,"[Milano, Porto Sant'elpidio]",auto,online
4007,4007,https://www.blablacar.it/passaggio-milano-faenza-726895489,2017-01-21,19:30:34,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Faenza,44.2898527,11.8774091,"48018 Faenza RA, Italia",17.5,270,3,3,726895489-milano-faenza,"[Milano, Faenza]",auto,online
4008,4008,https://www.blablacar.it/passaggio-milano-parma-728012855,2017-01-21,19:40:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Parma,44.801483154,10.327903748,"Parma, PR, Italia",8.5,128,2,2,728012855-milano-parma,"[Milano, Parma, Lucca]",manual,online
4009,4009,https://www.blablacar.it/passaggio-milano-champoluc-726943459,2017-01-21,20:00:00,Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI, Italia",Champoluc,45.8322272,7.7255284,"Champoluc, AO, Italia",12.0,186,3,3,726943459-milano-champoluc,"[Milano, Champoluc]",manual,online
4010,4010,https://www.blablacar.it/passaggio-milano-parma-727426410,2017-01-21,20:00:24,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Parma,44.801485,10.3279036,"Parma, PR, Italia",8.5,130,3,3,727426410-milano-parma,"[Milano, Parma]",auto,online
4011,4011,https://www.blablacar.it/passaggio-milano-vienna-727670900,2017-01-21,20:40:40,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Vienna,48.2081743,16.3738189,"Vienna, Austria",52.5,858,3,3,727670900-milano-vienna,"[Milano, Vienna]",auto,online
4012,4012,https://www.blablacar.it/passaggio-milan-verona-727635530,2017-01-21,21:00:00,Milano,45.4654219,9.1859243,"Milán, Italia",Verona,45.4383842,10.9916215,"Verona, Italia",12.0,168,3,3,727635530-milan-verona,"[Milano, Verona]",auto,online
4013,4013,https://www.blablacar.it/passaggio-milano-loano-726532384,2017-01-21,21:00:12,Milano,45.4654219,9.1859243,"Milano, Italia",Loano,44.1306408,8.2609671,"17025 Loano SV, Italia",17.5,204,1,1,726532384-milano-loano,"[Milano, Loano]",manual,online
4014,4014,https://www.blablacar.it/passaggio-milano-bologna-728049190,2017-01-21,21:30:10,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,216,1,1,728049190-milano-bologna,"[Milano, Bologna, Rionero In Vulture]",auto,online
4015,4015,https://www.blablacar.it/passaggio-milano-verona-723306339,2017-01-21,23:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Verona,45.4383842,10.9916215,"Verona, VR, Italia",8.5,168,3,3,723306339-milano-verona,"[Milano, Verona]",auto,online
4016,4016,https://www.blablacar.it/passaggio-milano-parma-725871924,2017-01-21,23:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,Parma,8.5,130,2,2,725871924-milano-parma,"[Milano, Parma, Bologna]",manual,online
4017,4017,https://www.blablacar.it/passaggio-milano-codogno-725814979,2017-01-21,23:20:00,Milano,45.494815826,9.160077095,"Ghisolfa, Milano, MI, Italia",Codogno,45.161056519,9.700946808,"Codogno, 26845 LO, Italia",5.5,82,4,4,725814979-milano-codogno,"[Aosta, Milano, Codogno]",manual,online
4018,4018,https://www.blablacar.it/passaggio-milano-bologna-728006350,2017-01-21,23:30:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Bologna,44.494887,11.3426163,"Bologna, BO, Italia",12.0,216,2,2,728006350-milano-bologna,"[Milano, Bologna]",auto,online
4019,4019,https://www.blablacar.it/passaggio-milano-parma-721110959,2017-01-21,23:30:13,Milano,45.4654219,9.1859243,"Milano, Italia",Parma,44.801485,10.3279036,"Parma PR, Italia",8.5,128,1,3,721110959-milano-parma,"[Milano, Parma, Modena]",manual,online
4020,4020,https://www.blablacar.it/passaggio-milano-savona-727332736,2017-01-21,23:30:27,Milano,45.4654219,9.1859243,"Milano, Italia",Savona,44.2975603,8.4645,"17100 Savona SV, Italia",9.5,179,3,3,727332736-milano-savona,"[Milano, Savona]",manual,online
4021,4021,https://www.blablacar.it/passaggio-milano-padova-727508730,2017-01-21,23:30:48,Milano,45.4654219,9.1859243,"Milano, Italia",Padova,45.4064349,11.8767611,Padova,15.0,245,2,2,727508730-milano-padova,"[Milano, Padova, Venezia]",auto,online
4022,4022,https://www.blablacar.it/passaggio-milano-genova-727844700,2017-01-21,23:40:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, Genova, GE",10.5,140,2,2,727844700-milano-genova,"[Milano, Genova]",auto,online
4023,4023,https://www.blablacar.it/passaggio-milano-casarsa-della-delizia-719797569,2017-01-21,23:40:10,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Casarsa Della Delizia,45.9573386,12.8424058,"33072 Casarsa della Delizia PN, Italia",23.0,348,1,3,719797569-milano-casarsa-della-delizia,"[Milano, Casarsa Della Delizia]",manual,online
4024,4024,https://www.blablacar.it/passaggio-milano-loano-728118065,2017-01-21,23:40:45,Milano,45.4654219,9.1859243,"Milano, Italia",Loano,44.1306408,8.2609671,"17025 Loano SV, Italia",17.5,204,1,1,728118065-milano-loano,"[Milano, Loano]",manual,online
4025,4025,https://www.blablacar.it/passaggio-milano-torino-692332336,2017-01-21,02:40:00,Milano,45.458626,9.181873,"Milano, Italia",Torino,45.063288,7.6692811,"Torino, Italia",4.0,144,1,1,692332336-milano-torino,"[Drăgășani, Milano, Torino]",none,no_booking
4026,4026,https://www.blablacar.it/passaggio-milano-ponte-san-pietro-721298899,2017-01-21,03:00:00,Milano,45.4563037,9.2352207,"Via Cesare Lombroso, 95, Milano, MI",Ponte San Pietro,45.6960081,9.5863808,24036 Ponte San Pietro,4.0,53,3,3,721298899-milano-ponte-san-pietro,"[Milano, Ponte San Pietro]",none,no_booking
4027,4027,https://www.blablacar.it/passaggio-mailand-1-mailand-2-693367000,2017-01-21,04:50:00,Milano,45.4598898,9.2238808,"Porta Vittoria, Mailand, Italien",Milano,45.4409167,9.2226184,"Corvetto M3, Mailand, Italien",1.0,2,4,4,693367000-mailand-1-mailand-2,"[Pavia, Milano]",none,no_booking
4028,4028,https://www.blablacar.it/passaggio-milano-malpensa-airport-mxp-ferno-va-italia-726739584,2017-01-21,05:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia","Malpensa Airport, MXP, Ferno, VA, Italia",45.6300625,8.7255307,"Malpensa Airport, MXP, Ferno, VA, Italia",2.0,49,1,1,726739584-milano-malpensa-airport-mxp-ferno-va-italia,[Milano],none,no_booking
4029,4029,https://www.blablacar.it/passaggio-milano-como-717381764,2017-01-21,10:00:43,Milano,45.4458411,9.1728567,"Via Giovanni Segantini, 5155, 20143 Milano, Italia",Como,45.7992814,9.092748,"Como, CO, Italia",5.0,60,3,3,717381764-milano-como,"[Milano, Como]",none,no_booking
4030,4030,https://www.blablacar.it/passaggio-mailand-mailand-2-693367174,2017-01-21,11:00:00,Milano,45.4681009,9.2174479,"Dateo M, Corso Plebisciti, Mailand, Italien",Milano,45.4409167,9.2226184,"Corvetto M3, Mailand, Italien",1.0,4,4,4,693367174-mailand-mailand-2,"[Milano, Pavia]",none,no_booking
4031,4031,https://www.blablacar.it/passaggio-milano-mariano-comense-705714873,2017-01-21,14:10:00,Milano,45.4856799,9.2037979,"Milano Centrale, Milano, MI",Mariano Comense,45.6981773,9.1824505,"Mariano Comense, CO",3.0,29,3,3,705714873-milano-mariano-comense,"[Milano, Mariano Comense]",none,no_booking
4032,4032,https://www.blablacar.it/passaggio-milano-gambolo-726146679,2017-01-21,14:10:55,Milano,45.4973525,9.1855444,"Piazzale Carlo Maciachini, 20159 Milano, Italia",Gambolò,45.2629245,8.8579407,"27025 Gambolò PV, Italia",2.0,56,3,3,726146679-milano-gambolo,"[Milano, Gambolò]",none,no_booking
4033,4033,https://www.blablacar.it/passaggio-milano-tribiano-700635647,2017-01-21,14:20:00,Milano,45.4765161,9.2477033,"Via Rubattino Via Pitteri, Milano, MI",Tribiano,45.412695,9.379277,"Tribiano, MI",1.0,19,4,4,700635647-milano-tribiano,"[Milano, Tribiano]",none,no_booking
4034,4034,https://www.blablacar.it/passaggio-milano-arcore-685978270,2017-01-21,16:30:00,Milano,45.4525663,9.1777381,"Darsena del Naviglio, 20123 Milano, Italia",Arcore,45.6269249,9.326543,"20862 Arcore MB, Italia",3.0,37,3,3,685978270-milano-arcore,"[Milano, Arcore]",none,no_booking
4035,4035,https://www.blablacar.it/passaggio-milano-milano-1-719833959,2017-01-21,18:30:00,Milano,45.4610334,9.188379,"Piazza Giuseppe Missori, Milano, Italia",Milano,45.4955855,9.1941741,"Viale Zara, Milano, Italia",1.0,8,3,3,719833959-milano-milano-1,"[Milano, Cinisello Balsamo]",none,no_booking
4036,4036,https://www.blablacar.it/passaggio-milano-rho-719494884,2017-01-21,19:00:00,Milano,45.4457383,9.2130018,"Corso Lodi, Milano, Italia",Rho,45.5149763,9.0268805,"Lucernate, Rho MI, Italia",1.0,30,3,3,719494884-milano-rho,"[Milano, Rho]",none,no_booking
4037,4037,https://www.blablacar.it/passaggio-milan-bellagio-727560255,2017-01-21,21:10:00,Milano,45.4654219,9.1859243,"Milan, Italy",Bellagio,45.9756815,9.2482126,"San Giovanni, Como, Italy",6.0,72,3,3,727560255-milan-bellagio,"[Milano, Bellagio]",none,no_booking
4038,4038,https://www.blablacar.it/passaggio-milano-piacenza-727164714,2017-01-21,23:30:31,Milano,45.4654219,9.1859243,"Milano, Italia",Piacenza,45.0526206,9.6929845,"Piacenza PC, Italia",4.0,70,3,3,727164714-milano-piacenza,"[Milano, Piacenza]",none,no_booking
4039,4039,https://www.blablacar.it/passaggio-milano-genova-726658109,2017-01-22,00:10:55,Milano,45.4654219,9.1859243,"Milano, Italia",Genova,44.4166517,8.9217369,"Stazione Piazza Principe, Genoa",8.5,138,2,2,726658109-milano-genova,"[Milano, Genova]",manual,online
4040,4040,https://www.blablacar.it/passaggio-milano-roma-704780938,2017-01-22,04:00:00,Milano,45.46549,9.18588,"Milano, MI",Roma,41.9027835,12.4963655,"Roma, RM",35.0,572,3,3,704780938-milano-roma,"[Milano, Roma]",manual,online
4041,4041,https://www.blablacar.it/passaggio-milano-brescia-728087210,2017-01-22,05:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Brescia,45.5415526,10.2118019,"Brescia, BS",6.5,96,3,3,728087210-milano-brescia,"[Milano, Brescia]",manual,online
4042,4042,https://www.blablacar.it/passaggio-milano-lugano-727635515,2017-01-22,06:20:00,Milano,45.465019226,9.185723305,"Milano, MI",Lugano,46.003879547,8.950986862,"Lugano, Svizzera",7.5,80,1,3,727635515-milano-lugano,"[Pavia, Milano, Lugano, Delemonte]",manual,online
4043,4043,https://www.blablacar.it/passaggio-milano-chiesa-in-valmalenco-726426819,2017-01-22,06:40:00,Milano,45.4845951,9.1805371,"Monumentale M5, Milano, MI",Chiesa In Valmalenco,46.2648131,9.8484057,"Chiesa In Valmalenco, SO",12.0,146,2,2,726426819-milano-chiesa-in-valmalenco,"[Milano, Chiesa In Valmalenco]",manual,online
4044,4044,https://www.blablacar.it/passaggio-milano-aprica-so-727047814,2017-01-22,07:30:00,Milano,45.4873878,9.2152204,"Loreto, Milano, MI","Aprica, SO",46.1273515,10.1515988,"Aprica, SO",12.0,168,3,3,727047814-milano-aprica-so,[Milano],manual,online
4045,4045,https://www.blablacar.it/passaggio-milano-cecina-726632369,2017-01-22,07:30:00,Milano,45.4409167,9.2226184,"Corvetto M3, Milano, MI",Cecina,43.30853,10.5188593,"Cecina, LI",25.0,328,3,3,726632369-milano-cecina,"[Milano, Cecina, Montescudaio]",auto,online
4046,4046,https://www.blablacar.it/passaggio-milano-santhia-725814999,2017-01-22,08:00:00,Milano,45.494815826,9.160077095,"Ghisolfa, Milano, MI, Italia",Santhià,45.366905212,8.171388626,"Santhià, VC, Italia",5.5,90,3,4,725814999-milano-santhia,"[Codogno, Milano, Santhià, Aosta]",manual,online
4047,4047,https://www.blablacar.it/passaggio-milano-verbania-727813915,2017-01-22,08:00:00,Milano,45.5042041,9.1762181,"Dergano, Milano, MI",Verbania,45.9281855,8.5554745,"Verbania, VB",6.5,100,3,3,727813915-milano-verbania,"[Milano, Verbania, Albagnano]",manual,online
4048,4048,https://www.blablacar.it/passaggio-milano-loano-728124225,2017-01-22,08:00:33,Milano,45.4654219,9.1859243,"Milano, Italia",Loano,44.1306408,8.2609671,"17025 Loano SV, Italia",17.5,204,1,1,728124225-milano-loano,"[Milano, Loano]",manual,online
4049,4049,https://www.blablacar.it/passaggio-milano-verona-727680885,2017-01-22,08:10:00,Milano,45.4654219,9.1859243,"Milano, Sesto San Giovanni, MI",Verona,45.422479,10.9823545,"Fiera, Verona, VR",9.5,158,3,3,727680885-milano-verona,"[Milano, Verona]",manual,online
4050,4050,https://www.blablacar.it/passaggio-milano-torino-727878210,2017-01-22,09:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",7.5,146,3,4,727878210-milano-torino,"[Milano, Torino]",auto,online
4051,4051,https://www.blablacar.it/passaggio-milano-pordenone-722151494,2017-01-22,09:00:40,Milano,45.4654219,9.1859243,"Milano, Italia",Pordenone,45.9626398,12.6551362,"33170 Pordenone PN, Italia",19.5,344,3,3,722151494-milano-pordenone,"[Milano, Pordenone]",auto,online
4052,4052,https://www.blablacar.it/passaggio-milano-fidenza-727366530,2017-01-22,09:30:00,Milano,45.4774395,9.1844757,"Moscova, 20121 Milano, Italia",Fidenza,44.866279,10.0615953,"43036 Fidenza PR, Italia",8.5,108,3,3,727366530-milano-fidenza,"[Milano, Fidenza]",auto,online
4053,4053,https://www.blablacar.it/passaggio-milano-torino-725435764,2017-01-22,09:30:00,Milano,45.4379,9.16718,"Famagosta m2, Milano, MI",Torino,45.1096,7.63629,Torino Corso Gaetano Scirea Juventus Stadium,10.5,151,3,3,725435764-milano-torino,"[Milano, Torino]",manual,online
4054,4054,https://www.blablacar.it/passaggio-milano-passignano-sul-trasimeno-727960560,2017-01-22,09:30:31,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Passignano Sul Trasimeno,43.1876296,12.1341654,"06065 Passignano Sul Trasimeno PG, Italia",26.5,423,3,3,727960560-milano-passignano-sul-trasimeno,"[Milano, Passignano Sul Trasimeno]",manual,online
4055,4055,https://www.blablacar.it/passaggio-milano-la-spezia-727872390,2017-01-22,09:30:54,Milano,45.4437333,9.1676768,"Romolo, 20143 Milano, Italia",La Spezia,44.1113339,9.8133835,"La Spezia Centrale, 19122 La Spezia SP, Italia",15.0,226,3,3,727872390-milano-la-spezia,"[Milano, La Spezia]",auto,online
4056,4056,https://www.blablacar.it/passaggio-milano-firenze-726616264,2017-01-22,09:40:41,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Firenze,43.7695604,11.2558136,Firenze,16.5,304,3,3,726616264-milano-firenze,"[Milano, Firenze, Roma]",manual,online
4057,4057,https://www.blablacar.it/passaggio-milano-torino-725286764,2017-01-22,10:00:00,Milano,45.444561,9.1675295,"Romolo m2, Milano, MI",Torino,45.1103265,7.6367026,"juventus stadium, corso scirea, torino",14.0,153,2,2,725286764-milano-torino,"[Milano, Torino]",manual,online
4058,4058,https://www.blablacar.it/passaggio-milano-roma-727614385,2017-01-22,10:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Roma,41.9027835,12.4963655,"Roma, RM",34.0,573,3,3,727614385-milano-roma,"[Milano, Roma]",manual,online
4059,4059,https://www.blablacar.it/passaggio-milano-modena-728186095,2017-01-22,10:00:18,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Modena,44.65416,10.930644,"Stazione Ferroviaria, Modena",12.0,180,3,3,728186095-milano-modena,"[Milano, Modena]",manual,online
4060,4060,https://www.blablacar.it/passaggio-milano-parma-721554139,2017-01-22,10:00:59,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Parma,44.796483,10.3403006,"Viale Partigiani D'Italia, Parma PR, Italia",6.5,129,2,3,721554139-milano-parma,"[Milano, Parma]",auto,online
4061,4061,https://www.blablacar.it/passaggio-milano-rimini-727529215,2017-01-22,10:20:49,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Rimini,44.0678288,12.5695158,"Rimini RN, Italia",23.0,333,2,3,727529215-milano-rimini,"[Milano, Rimini]",manual,online
4062,4062,https://www.blablacar.it/passaggio-milano-trieste-724639709,2017-01-22,10:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Trieste,45.6495264,13.7768182,"Trieste, TS",25.0,412,1,3,724639709-milano-trieste,"[Milano, Trieste]",manual,online
4063,4063,https://www.blablacar.it/passaggio-milano-roma-727120514,2017-01-22,10:30:25,Milano,45.4440977,9.1818453,"Viale Tibaldi, Milano, Italia",Roma,41.9234213,12.5126404,"Piazza Istria, 00198 Roma, Italia",35.0,571,2,2,727120514-milano-roma,"[Milano, Roma, Benevento]",manual,online
4064,4064,https://www.blablacar.it/passaggio-milano-torino-726404404,2017-01-22,10:40:00,Milano,45.4736,9.1508,"Amendola, Milano, MI",Torino,45.0703,7.68654,Juventus Stadium Torino,8.5,139,2,2,726404404-milano-torino,"[Milano, Torino]",manual,online
4065,4065,https://www.blablacar.it/passaggio-milano-verona-724650109,2017-01-22,10:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR casello verona sud",8.5,168,1,3,724650109-milano-verona,"[Legnano, Milano, Verona]",manual,online
4066,4066,https://www.blablacar.it/passaggio-milano-torino-727956850,2017-01-22,10:50:02,Milano,45.484579,9.204914,"Stazione Centrale, Milan",Torino,45.0303328,7.6644321,"Lingotto M1, Turin",7.5,153,1,2,727956850-milano-torino,"[Lurago D'erba, Milano, Torino]",manual,online
4067,4067,https://www.blablacar.it/passaggio-milano-serravalle-scrivia-727959610,2017-01-22,11:00:00,Milano,45.46549,9.18588,Milano,Serravalle Scrivia,44.7232084,8.8574005,"Serravalle Scrivia, AL",7.5,96,3,3,727959610-milano-serravalle-scrivia,"[Milano, Serravalle Scrivia]",manual,online
4068,4068,https://www.blablacar.it/passaggio-milano-savona-725902949,2017-01-22,11:00:00,Milano,45.4532979,9.1695933,milano porta genova,Savona,44.306892,8.470259,savona stazione,9.5,175,1,4,725902949-milano-savona,"[Milano, Savona]",manual,online
4069,4069,https://www.blablacar.it/passaggio-milano-roma-727816085,2017-01-22,11:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Roma,41.9027835,12.4963655,"Roma, RM",34.0,573,3,3,727816085-milano-roma,"[Milano, Roma]",manual,online
4070,4070,https://www.blablacar.it/passaggio-milano-alessandria-728277245,2017-01-22,11:00:24,Milano,45.497525,9.1851432,"Maciachini, 20159 Milano, Italia",Alessandria,44.9072727,8.6116796,"Alessandria AL, Italia",7.5,110,2,2,728277245-milano-alessandria,"[Milano, Alessandria]",auto,online
4071,4071,https://www.blablacar.it/passaggio-milano-via-del-moretto-25050-rodengo-saiano-bs-italia-728060565,2017-01-22,11:00:33,Milano,45.4514341,9.2034002,"Porta Romana, 20135 Milano, Italia","Via del Moretto, 25050 Rodengo-saiano BS, Italia",45.5773604,10.1189721,"Via del Moretto, 25050 Rodengo-saiano BS, Italia",7.5,94,3,3,728060565-milano-via-del-moretto-25050-rodengo-saiano-bs-italia,[Milano],auto,online
4072,4072,https://www.blablacar.it/passaggio-milano-brescia-728314920,2017-01-22,11:10:00,Milano,45.4654219,9.1859243,milano,Brescia,45.5415526,10.2118019,"Brescia, BS",5.5,96,3,3,728314920-milano-brescia,"[Milano, Brescia, Mantova]",manual,online
4073,4073,https://www.blablacar.it/passaggio-milano-parma-699960967,2017-01-22,11:10:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Parma,44.801485,10.3279036,"Parma, PR, Italia",8.5,130,1,2,699960967-milano-parma,"[Milano, Parma, Forte Dei Marmi]",manual,online
4074,4074,https://www.blablacar.it/passaggio-milan-trente-727139694,2017-01-22,11:10:00,Milano,45.465423584,9.18592453,"Milan, Italie",Trento,46.07477951,11.121748924,"Trento, Italie",13.0,224,3,4,727139694-milan-trente,"[Pontarlier, Milano, Trento, Rocca Pietore]",manual,online
