,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name,duration,recommended_price,country_code
83,2017-02-01,18:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Rovereto,45.890960693,11.040140152,"38068 Rovereto TN, Italia",12.0,199,2,3,736307545-milano-rovereto,"[Milano, Rovereto]",auto,online,rovereto,10200,10,IT
84,2017-02-01,18:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.0716228,7.6659039,"Torino Porta Susa, Corso Bolzano, 10121 Torino, Italia",7.5,144,3,4,734005900-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
85,2017-02-01,18:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Verona,45.4383842,10.9916215,"Verona, VR",8.5,160,1,2,733756820-milano-verona,"[Milano, Verona, Venezia]",auto,online,verona,8400,8,IT
86,2017-02-01,18:20:40,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI, Italia",Brescia,45.5415526,10.2118019,"Brescia, BS, Italia",6.5,99,2,2,720011509-milano-brescia,"[Milano, Brescia]",manual,online,brescia,5400,5,IT
87,2017-02-01,18:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Chivasso,45.1900384,7.888952,"10034 Chivasso TO, Italia",7.5,123,1,1,736427025-milano-chivasso,"[Milano, Chivasso, Gassino Torinese]",manual,online,chivasso,6000,6,IT
88,2017-02-01,18:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",8.5,141,2,3,735142125-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
89,2017-02-01,18:30:00,Milano,45.4372,9.16813,"Famagosta, 20142 Milano, Italia",Genova,44.3887,8.99597,"Genova Quarto, 16148 Genova, Italia",10.5,145,2,3,736018770-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
90,2017-02-01,18:30:00,Milano,45.4654219,9.1859243,Milano,Imola,44.3599996,11.7124294,Imola,16.5,254,2,2,733739415-milano-imola,"[Milano, Imola]",auto,online,imola,11400,14,IT
91,2017-02-01,18:30:00,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia","Via Alberto Lionello, 00139 Roma, Italia",41.9722906,12.5377205,"Via Alberto Lionello, 00139 Roma, Italia",35.0,562,2,3,719377834-milano-via-alberto-lionello-00139-roma-italia,"[Bellusco, Milano, Sora]",manual,online,roma,23400,31,IT
92,2017-02-01,18:30:40,Milano,45.4428107,9.2184814,"Brenta, 20139 Milano, Italia",Brescia,45.517484,10.224872,"Volta (Metro), Brescia",7.5,94,4,4,735755230-milano-brescia,"[Milano, Brescia]",auto,online,brescia,5400,5,IT
93,2017-02-01,18:40:00,Milano,45.465423584,9.18592453,"Milano, Italia",Novara,45.446929932,8.622160912,"28100 Novara NO, Italia",5.5,54,1,1,736287155-milano-novara,"[Trento, Milano, Novara, Vercelli]",manual,online,novara,4200,3,IT
94,2017-02-01,19:00:00,Milano,45.4654219,9.1859243,milano,Brescia,45.5415526,10.2118019,"Brescia, BS",7.5,96,3,3,736496960-milano-brescia,"[Milano, Brescia, Serravalle]",auto,online,brescia,5400,5,IT
95,2017-02-01,19:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Padova,45.4064349,11.8767611,"Padova PD, Italia",12.0,246,3,4,735880390-milano-padova,"[Milano, Padova]",auto,online,padova,11400,13,IT
96,2017-02-01,19:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Bucine,43.478065491,11.61489296,"52021 Bucine AR, Italia",21.5,358,3,3,734109600-milano-bucine,"[Milano, Bucine]",manual,online,bucine,15000,19,IT
97,2017-02-01,19:00:04,Milano,45.4654219,9.1859243,"Milano, Italia",Trento,46.0747793,11.1217486,"Trento, Italia",15.0,224,4,4,735440845-milano-trento,"[Milano, Trento]",manual,online,trento,10800,12,IT
98,2017-02-01,19:00:44,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI, Italia",Genova,44.4056499,8.946256,"Genova, GE, Italia",12.0,140,3,3,735508205-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
99,2017-02-01,19:20:00,Milano,45.465423584,9.18592453,"Milano, Italia",Lecco,45.856571198,9.397670746,"23900 Lecco LC, Italia",5.5,56,3,3,735786285-milano-lecco,"[Parma, Milano, Lecco]",manual,online,lecco,4200,3,IT
100,2017-02-01,19:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",13.0,216,2,3,735178760-milano-bologna,"[Monza, Milano, Bologna, Casalecchio Di Reno]",auto,online,bologna,10200,11,IT
101,2017-02-01,19:30:35,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Novi Ligure,44.7620048,8.7858956,"15067 Novi Ligure AL, Italia",6.5,89,3,3,736449365-milano-novi-ligure,"[Milano, Novi Ligure]",manual,online,novi ligure,5400,5,IT
102,2017-02-01,19:40:45,Milano,45.437393188,9.168777466,"Famagosta M2, Milan",Genova,44.4056499,8.946256,"Genova, Italia",9.5,140,2,4,734399940-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
103,2017-02-01,20:30:00,Milano,45.4654219,9.1859243,milano,Ivrea,45.4672764,7.8800589,"Ivrea, TO",7.5,116,3,3,727929295-milano-ivrea,"[Milano, Ivrea, Pont-Saint-Martin]",auto,online,ivrea,6000,6,IT
104,2017-02-01,20:50:03,Milano,45.4842475,9.2348298,"Lambrate Fs, 20131 Milano, Italia",Parma,44.801485,10.3279036,Parma,7.5,125,3,3,736652160-milano-parma,"[Milano, Parma, Bologna]",auto,online,parma,6600,7,IT
105,2017-02-01,21:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Padova,45.406433105,11.876761436,Padova,12.0,245,2,3,736105575-milano-padova,"[Milano, Padova, Pordenone]",manual,online,padova,11400,13,IT
106,2017-02-01,21:50:31,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Genova,44.4168921,8.9215322,"Genova Piazza Principe, 16134 Genova, Italia",8.5,138,1,4,735448445-milano-genova,"[Meda, Milano, Genova]",auto,online,genova,9000,8,IT
107,2017-02-01,22:00:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Oulx,45.0334306,6.83394,"Oulx, TO",13.0,217,2,2,722194334-milano-oulx,"[Milano, Oulx]",auto,online,oulx,10200,11,IT
108,2017-02-01,23:30:44,Milano,45.4663744,9.1977222,"Piazza S. Babila, 20122 Milano, Italia",Domodossola,46.113222,8.2919754,"28845 Domodossola VB, Italia",6.5,131,2,2,725024514-milano-domodossola,"[Milano, Domodossola]",auto,online,domodossola,6600,7,IT
109,2017-02-01,23:50:13,Milano,45.4839709,9.2060969,"Centrale, Milano, Italia",Sachseln,46.818188,8.227512,Svizzera,16.5,259,4,4,736796670-milano-sachseln,"[Milano, Sachseln]",manual,online,sachseln,12600,13,CH
110,2017-02-01,03:00:00,Milano,45.4563037,9.2352207,"Via Cesare Lombroso, 95, Milano, MI",Ponte San Pietro,45.6960081,9.5863808,24036 Ponte San Pietro,4.0,53,3,3,721298929-milano-ponte-san-pietro,"[Milano, Ponte San Pietro]",none,no_booking,ponte san pietro,4200,2,IT
111,2017-02-01,04:30:00,Milano,45.4562173,9.2308528,"Via Cesare Lombroso, Milano, MI, Italia",San Donato Milanese,45.4092402,9.2684867,"San Donato Milanese, MI, Italia",3.0,8,4,4,726235469-milano-san-donato-milanese,"[Milano, San Donato Milanese]",none,no_booking,san donato milanese,2400,1,IT
112,2017-02-01,06:30:00,Milano,45.4654219,9.1859243,"Piazzale Istria M5 lilla, Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, BG",3.0,52,2,2,721178394-milano-bergamo,"[Milano, Bergamo]",none,no_booking,bergamo,4200,2,IT
113,2017-02-01,06:40:00,Milano,45.4611912,9.163798,"Piazzale Aquileia, Milano, Italia",Legnano,45.5926654,8.9206733,"Piazza Carroccio, 20025 Legnano MI, Italia",1.0,28,3,3,726145529-milano-legnano,"[Milano, Legnano]",none,no_booking,legnano,3000,1,IT
114,2017-02-01,07:00:00,Milano,45.4612682,9.136384,"Bande Nere, Milano, MI",Bergamo,45.6914563,9.6756358,"Bergamo Stazione, Bergamo, BG",4.0,58,3,3,722823769-milano-bergamo,"[Milano, Bergamo]",none,no_booking,bergamo,4200,2,IT
115,2017-02-01,07:10:45,Milano,45.4654219,9.1859243,"Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",4.0,52,3,3,719177594-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto,[Milano],none,no_booking,orio al serio,3600,2,IT
116,2017-02-01,07:20:00,Milano,45.4808424,9.2333674,"Via Alfonso Corti, Milano, MI",Sesto Ulteriano,45.3946945,9.2462404,"Sesto Ulteriano, MI",1.0,14,3,3,726895724-milano-sesto-ulteriano,"[Milano, Sesto Ulteriano]",none,no_booking,sesto ulteriano,2400,1,IT
117,2017-02-01,07:20:00,Milano,45.4761671,9.1368904,"San Siro, Milano, MI",Ferno,45.6468235,8.7233618,"Malpensa Terminal 2, Ferno, VA",3.0,44,3,3,704511848-milano-ferno,"[Milano, Ferno]",none,no_booking,ferno,3600,2,IT
118,2017-02-01,07:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Lodi,45.3097228,9.503716,"26900 Lodi LO, Italia",2.0,43,3,3,732859100-milano-lodi,"[Milano, Lodi, Piacenza]",none,no_booking,lodi,3600,2,IT
119,2017-02-01,07:30:00,Milano,45.4807629,9.2239914,"Piazzale Gabrio Piola, Milano, Italia",Bergamo,45.6982642,9.6772698,"Bergamo BG, Italia",3.0,49,2,2,731503230-milano-bergamo,"[Milano, Bergamo]",none,no_booking,bergamo,4200,2,IT
120,2017-02-01,07:30:00,Milano,45.468491,9.1552276,"Wagner, Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",3.0,58,3,3,720098669-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia,[Milano],none,no_booking,orio al serio,3600,2,IT
121,2017-02-01,07:40:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Sesto San Giovanni,45.523612,9.228796,"Sesto Marelli, Sesto San Giovanni, MI",1.0,6,3,3,729889505-milano-sesto-san-giovanni,"[Truccazzano, Milano, Sesto San Giovanni]",none,no_booking,sesto san giovanni,2400,1,IT
122,2017-02-01,07:40:00,Milano,45.4761671,9.1368904,"San Siro, Milano, MI",Costa Masnaga,45.7656615,9.2761754,"Costa Masnaga, LC",2.0,45,4,4,696874442-milano-costa-masnaga,"[Milano, Costa Masnaga]",none,no_booking,costa masnaga,3600,2,IT
123,2017-02-01,07:40:00,Milano,45.4398412,9.2241566,"Piazzale Luigi Emanuele Corvetto, Milano, MI, Italia",Piacenza,45.0474228,9.6865687,"Piacenza, PC, Italia",3.0,64,3,3,721181764-milano-piacenza,"[Milano, Piacenza]",none,no_booking,piacenza,4800,3,IT
124,2017-02-01,07:50:00,Milano,45.4752622,9.1489885,"Via Monte Cervino, 2, Milano, MI",Rho,45.52609,9.07752,"Via Risorgimento, Rho, MI",1.0,11,3,3,729151170-milano-rho,"[Milano, Rho]",none,no_booking,rho,2400,1,IT
125,2017-02-01,08:00:00,Milano,45.4369176,9.2127697,"Via Marco D'Agrate, 20139 Milano, Italia",Milano,45.4654219,9.1859243,"Milano, Italia",1.0,6,1,1,703183593-milano-milano-1,[Milano],none,no_booking,milano,-1,-1,IT
126,2017-02-01,08:10:00,Milano,45.4648963,9.143028,"Gambara, Milano, MI, Italia",Segrate,45.4935729,9.2950831,"Via Achille Grandi, Segrate, MI, Italia",2.0,22,3,3,731470285-milano-segrate,"[Milano, Segrate]",none,no_booking,segrate,2400,1,IT
127,2017-02-01,08:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Bergamo,45.6982642,9.6772698,"Bergamo, BG",3.0,52,4,4,733645410-milano-bergamo,"[Milano, Bergamo]",none,no_booking,bergamo,4200,2,IT
128,2017-02-01,08:30:00,Milano,45.4836397,9.1867424,"Garibaldi Fs, 20124 Milano, Italia",Nibionno,45.7487463,9.269818,"23895 Nibionno LC, Italia",3.0,35,4,4,713512284-milano-nibionno,"[Milano, Nibionno]",none,no_booking,nibionno,3600,2,IT
129,2017-02-01,09:00:00,Milano,45.4457383,9.2130018,"Corso Lodi, Milano, Italia",Monza,45.5779395,9.2729334,"Monza, Piazza Castello, 20900 Monza MB, Italia",1.0,24,3,3,732002355-milano-monza,"[Milano, Monza]",none,no_booking,monza,3000,1,IT
130,2017-02-01,09:40:00,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, MI",Milano,45.4452414,9.146816,"Viale Giulio Richard, 1, Milano, MI",3.0,5,3,3,727028174-milano-2-milano-1,[Milano],none,no_booking,milano,-1,-1,IT
131,2017-02-01,10:50:58,Milano,45.486077,9.1562528,"Via Ruggero di Lauria, 20149 Milano, Italia",Arese,45.5627332,9.0515853,"Via Giuseppe Eugenio Luraghi, 20020 Arese MI, Italia",2.0,15,3,3,736350745-milano-arese,"[Milano, Arese]",none,no_booking,arese,3000,1,IT
132,2017-02-01,13:30:00,Milano,45.4549824,9.1239775,"Inganni, 20147 Milano, Italia",Sesto San Giovanni,45.5328245,9.2256875,"20099 Sesto San Giovanni MI, Italia",1.0,25,3,3,723329574-milano-sesto-san-giovanni,"[Milano, Sesto San Giovanni]",none,no_booking,sesto san giovanni,2400,1,IT
133,2017-02-01,13:35:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI",Milano,45.4553804,9.1129255,"Bisceglie, Milano, MI",1.0,18,3,3,732931015-milano-milano-1,"[Pavia, Milano, Cornaredo]",none,no_booking,milano,-1,-1,IT
134,2017-02-01,14:20:00,Milano,45.4765161,9.2477033,"Via Rubattino Via Pitteri, Milano, MI",Bettola-Zeloforamagno,45.4358153,9.3034934,"Peschiera Borromeo, MI",1.0,12,4,4,700635599-milano-bettola-zeloforamagno,"[Milano, Bettola-Zeloforamagno, Tribiano]",none,no_booking,bettola-zeloforamagno,2400,1,IT
135,2017-02-01,15:00:15,Milano,45.4654219,9.1859243,"Milano, Italia",Bergamo,45.6982642,9.6772698,"Bergamo BG, Italia",3.0,52,3,3,727618315-milano-bergamo,"[Milano, Bergamo]",none,no_booking,bergamo,4200,2,IT
136,2017-02-01,16:10:31,Milano,45.4662131,9.138876,"Via Pisanello, Milano, Italia",Costa Di Mezzate,45.6624553,9.7983493,"24060 Costa di Mezzate BG, Italia",3.0,68,3,3,735920835-milano-costa-di-mezzate,"[Milano, Costa Di Mezzate]",none,no_booking,costa di mezzate,4200,3,IT
137,2017-02-01,16:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Calolziocorte,45.8003717,9.431899,"23801 Calolziocorte LC, Italia",3.0,67,3,3,732558015-milano-calolziocorte,"[Milano, Calolziocorte]",none,no_booking,calolziocorte,4800,2,IT
138,2017-02-01,16:30:00,Milano,45.4514341,9.2034002,"Porta Romana, Milano, MI",Calvignasco,45.3259438,9.0263335,"Calvignasco, MI",1.0,26,3,3,727869025-milano-calvignasco,"[Milano, Calvignasco]",none,no_booking,calvignasco,3600,1,IT
139,2017-02-01,16:30:00,Milano,45.4525663,9.1777381,"Darsena del Naviglio, 20123 Milano, Italia",Arcore,45.6269249,9.326543,"20862 Arcore MB, Italia",3.0,37,3,3,685978318-milano-arcore,"[Milano, Arcore]",none,no_booking,arcore,3000,1,IT
140,2017-02-01,17:00:40,Milano,45.4654219,9.1859243,"Milano, Italia",Cassano D'adda,45.526634,9.5140979,"Cassano d'Adda, MI, Italia",2.0,50,3,3,732730985-milano-cassano-d-adda,"[Milano, Cassano D'adda]",none,no_booking,cassano d'adda,3600,1,IT
141,2017-02-01,17:50:31,Milano,45.4655866,9.2302016,"Via Lomellina, Milano, Italia",Azzano San Paolo,45.6596702,9.6746896,"24052 Azzano San Paolo BG, Italia",3.0,50,3,3,736006715-milano-azzano-san-paolo,"[Milano, Azzano San Paolo]",none,no_booking,azzano san paolo,3600,2,IT
142,2017-02-01,18:00:00,Milano,45.461504,9.1364845,"Bande Nere, Milano, MI",Corbetta,45.4695652,8.9189319,"Corbetta, MI",1.0,23,2,2,735097710-milano-corbetta,"[Milano, Corbetta]",none,no_booking,corbetta,3000,1,IT
143,2017-02-01,18:20:00,Milano,45.4536158,9.1409823,"Lorenteggio, Milano, MI",Corbetta,45.4695652,8.9189319,"Corbetta, MI",1.0,23,2,2,724648429-milano-corbetta,"[Milano, Corbetta, Magenta]",none,no_booking,corbetta,3000,1,IT
144,2017-02-01,18:20:00,Milano,45.4792774,9.1484093,"Via Guglielmo Silva, Milano, MI",Milano,45.4752622,9.1489885,"Via Monte Cervino, 2, Milano, MI",1.0,0,3,3,729151215-milano-1-milano,"[Rho, Milano]",none,no_booking,milano,-1,-1,IT
145,2017-02-01,18:20:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Segrate,45.4808772,9.2984946,"Segrate (Stazione), Segrate, MI",1.0,7,3,3,729889650-milano-segrate,"[Sesto San Giovanni, Milano, Segrate, Truccazzano]",none,no_booking,segrate,2400,1,IT
146,2017-02-01,18:40:00,Milano,45.437728,9.168557,"Famagosta m2, Milano, MI",Pavia,45.1846496,9.1580295,"Pavia, PV",3.0,38,3,3,732931170-milano-pavia,"[Cornaredo, Milano, Pavia]",none,no_booking,pavia,4200,2,IT
147,2017-02-01,19:00:00,Milano,45.4457383,9.2130018,"Corso Lodi, Milano, Italia",Rho,45.5149763,9.0268805,"Lucernate, Rho MI, Italia",1.0,30,3,3,719494944-milano-rho,"[Milano, Rho]",none,no_booking,rho,2400,1,IT
148,2017-02-01,19:00:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Pavia,45.1847248,9.1582069,"Pavia, PV, Italia",2.0,46,4,4,736689870-milano-pavia,"[Milano, Pavia]",none,no_booking,pavia,4200,2,IT
149,2017-02-01,19:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Entratico,45.7079396,9.8712383,"24060 Entratico BG, Italia",3.0,67,2,2,736061000-milano-entratico,"[Milano, Entratico]",none,no_booking,entratico,4800,3,IT
150,2017-02-01,19:00:33,Milano,45.4536158,9.1409823,"Lorenteggio, Milano, Italia",Abbiategrasso,45.3990523,8.9165553,"20081 Abbiategrasso MI, Italia",1.0,23,3,3,730958510-milano-abbiategrasso,"[Milano, Abbiategrasso]",none,no_booking,abbiategrasso,3600,2,IT
151,2017-02-01,20:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Piacenza,45.0526206,9.6929845,"Piacenza PC, Italia",3.0,72,3,3,718296349-milano-piacenza,"[Milano, Piacenza]",none,no_booking,piacenza,4800,3,IT
152,2017-02-01,20:30:00,Milano,45.5055788,9.1591793,"Milano Bovisa, Milano, MI, Italia",Varese,45.8046141,8.847716,"Via Carnia, 199, 21100 Varese VA, Italia",3.0,56,3,3,723331054-milano-varese,"[Milano, Varese]",none,no_booking,varese,4200,3,IT
153,2017-02-01,21:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Sesto San Giovanni,45.5328244,9.2256854,"Sesto San Giovanni, MI",1.0,10,3,3,726192679-milano-sesto-san-giovanni,"[Sesto Calende, Milano, Sesto San Giovanni]",none,no_booking,sesto san giovanni,2400,1,IT
154,2017-02-01,22:50:00,Milano,45.4654219,9.1859243,"Milano, Italia",Varese,45.8302467,8.8224428,"Via Carantani, 21100 Varese VA, Italia",3.0,60,4,4,735281370-milano-varese,"[Milano, Varese]",none,no_booking,varese,4200,3,IT
155,2017-02-02,01:30:50,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Genova,44.4056499,8.946256,"Genova, GE, Italia",9.5,142,4,4,732704995-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
156,2017-02-02,05:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Lecce,40.351516724,18.175016403,"73100 Lecce LE, Italia",50.0,1032,1,1,735320865-milano-lecce,"[Milano, Lecce]",manual,online,lecce,39000,56,IT
157,2017-02-02,06:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Torino,45.070312,7.6868565,"Torino, TO",6.5,149,1,3,733251655-milano-torino,"[Milano, Torino, Parigi]",auto,online,torino,7200,8,IT
158,2017-02-02,06:00:00,Milano,45.4509848,9.1906018,"Via Bocconi, Milano, MI",Ivrea,45.4672764,7.8800589,Ivrea,7.5,126,3,3,735033530-milano-ivrea,"[Milano, Ivrea, Aosta]",manual,online,ivrea,6000,6,IT
159,2017-02-02,06:20:20,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italie",Nizza,43.704612,7.261933,"Gare de Nice-Ville, 12 Avenue Thiers, 06000 Nice, France",26.5,311,3,3,736002850-milan-nice,"[Stoccarda, Milano, Nizza]",manual,online,nizza,15000,17,FR
160,2017-02-02,06:40:00,Milano,45.465423584,9.18592453,"Milano, Italia",Parma,44.801483154,10.327903748,Parma,8.5,128,1,3,734932755-milano-parma,"[Milano, Parma, Roma]",manual,online,parma,6600,7,IT
161,2017-02-02,07:00:00,Milano,45.4654219,9.1859243,milano,Brescia,45.5415526,10.2118019,"Brescia, BS",5.5,96,1,3,736420130-milano-brescia,"[Milano, Brescia, Innsbruck]",manual,online,brescia,5400,5,IT
162,2017-02-02,07:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.43838501,10.991621971,Verona,6.5,160,3,3,736599910-milano-verona,"[Milano, Verona, Vicenza]",manual,online,verona,8400,8,IT
163,2017-02-02,07:00:00,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, Milano, MI",Venezia,45.437504,12.318446,"Piazzale Roma, Venice",15.0,279,1,3,736144595-milano-venezia,"[Milano, Venezia]",auto,online,venezia,12000,14,IT
164,2017-02-02,07:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Pisa,43.722839355,10.401688576,"Pisa PI, Italia",17.5,282,2,3,734866105-milano-pisa,"[Lecco, Milano, Pisa]",manual,online,pisa,12600,15,IT
165,2017-02-02,07:00:00,Milano,45.4654219,9.1859243,Milano,Barcellona,41.3850639,2.1734035,Barcellona,60.0,984,1,1,735243750-milano-barcellona,"[Milano, Barcellona]",manual,online,barcellona,39600,54,ES
166,2017-02-02,07:00:35,Milano,45.4654219,9.1859243,"Milano, Italia",Bruxelles,50.8503396,4.3517103,"Bruxelles, Belgio",83.0,912,4,4,709275279-milano-bruxelles,"[Milano, Bruxelles]",manual,online,bruxelles,37800,50,BE
167,2017-02-02,07:00:42,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",12.0,160,2,2,736518235-milano-verona,"[Milano, Verona]",manual,online,verona,8400,8,IT
168,2017-02-02,07:10:07,Milano,45.4654219,9.1859243,"Milano, Italia",Arenzano,44.4058612,8.6860167,"16011 Arenzano GE, Italia",12.0,154,3,3,736860065-milano-arenzano,"[Milano, Arenzano]",manual,online,arenzano,7200,8,IT
169,2017-02-02,07:20:19,Milano,45.4654219,9.1859243,"Milán, Italia",Venezia,45.482711792,12.231216431,"Stazione di Mestre, Venice",17.5,264,4,4,728964180-milan-venecia,"[Barcellona, Milano, Venezia]",manual,online,venezia,12000,14,IT
170,2017-02-02,07:30:00,Milano,45.4836761,9.1880191,"Garibaldi-Isola, Milano, MI",Paradiso,45.9891759,8.9465252,"Lugano-Paradiso, Paradiso, Svizzera",7.5,74,4,4,729425380-milano-paradiso,"[Milano, Paradiso]",manual,online,paradiso,15000,19,CH
171,2017-02-02,07:30:00,Milano,45.465499878,9.185879707,"Milano, MI",Genova,44.405700684,8.946260452,"Genova, GE",9.5,183,2,2,733000410-milano-genova,"[Milano, Genova]",manual,online,genova,9000,8,IT
172,2017-02-02,07:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",9.5,168,3,3,732885260-milano-verona,"[Milano, Verona]",auto,online,verona,8400,8,IT
173,2017-02-02,08:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Aosta,45.7349551,7.3130762,"11100 Aosta, Italia",8.5,186,2,3,736116695-milano-aosta,"[Milano, Aosta]",manual,online,aosta,9000,10,IT
174,2017-02-02,08:00:00,Milano,45.4654219,9.1859243,MIlano,Affi,45.552506,10.7720528,"Affi, VR",8.5,152,2,3,736753870-milano-affi,"[Milano, Affi, Bolzano]",auto,online,affi,7200,8,IT
175,2017-02-02,08:20:00,Milano,45.4299522,9.1766626,"Piazza Abbiategrasso, Milano, MI",Chiasso,45.835688,9.0268397,"Corso San Gottardo, Chiasso, Svizzera",4.0,66,3,3,723775504-milano-chiasso,"[Milano, Chiasso]",manual,online,chiasso,4200,3,CH
176,2017-02-02,08:20:00,Milano,45.4654219,9.1859243,"Milano, MI",Mâcot-La-Plagne,45.5537914,6.6739274,"Mâcot-la-Plagne, Francia",28.5,371,3,3,725348809-milano-macot-la-plagne,"[Scano Al Brembo, Milano, Mâcot-La-Plagne]",manual,online,mâcot-la-plagne,17400,20,FR
177,2017-02-02,08:30:00,Milano,45.4654219,9.1859243,Milano,Padova,45.4174057,11.8789507,Padova stazione,13.0,237,2,3,735022185-milano-padova,"[Milano, Padova]",manual,online,padova,11400,13,IT
178,2017-02-02,08:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Roma,41.9027835,12.4963655,"Roma, Italia",28.5,573,1,1,732993345-milano-roma,"[Milano, Roma, Viterbo]",manual,online,roma,23400,31,IT
179,2017-02-02,08:30:00,Milano,45.4837266,9.1866937,"Stazione Garibaldi, Milano, MI",Roma,41.8396244,12.4633918,"EUR Magliana, Roma, RM",31.5,603,3,3,732957905-milano-roma,"[Milano, Roma]",auto,online,roma,23400,31,IT
180,2017-02-02,08:30:24,Milano,45.4459226,9.1605041,"Viale Cassala, Milano, Italia",Genova,44.4168921,8.9215322,"Genova Piazza Principe, 16134 Genova, Italia",7.5,140,3,3,736470530-milano-genova,"[Milano, Genova]",auto,online,genova,9000,8,IT
181,2017-02-02,09:00:37,Milano,45.47903,9.1443735,"Lotto M1-M5, Milan",Vicenza,45.5454787,11.5354214,Vicenza,9.5,211,3,3,736504280-milano-vicenza,"[Milano, Vicenza, Venezia]",auto,online,vicenza,9600,11,IT
182,2017-02-02,09:20:14,Milano,45.4654219,9.1859243,"Milano, Italia",Verona,45.4383842,10.9916215,"Verona VR, Italia",6.5,160,2,2,736892900-milano-verona,"[Milano, Verona, Porto Viro]",manual,online,verona,8400,8,IT
183,2017-02-02,09:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",12.0,146,1,1,736513665-milano-torino,"[Milano, Torino]",manual,online,torino,7200,8,IT
184,2017-02-02,09:30:00,Milano,45.4861631,9.2163838,"Piazzale Loreto, Milano, Italia",Bologna,44.5058803,11.3433706,"Bologna Centrale, Piazza delle Medaglie d'Oro, 40121 Bologna, It",13.0,215,1,3,735869710-milano-bologna,"[Milano, Bologna]",auto,online,bologna,10200,11,IT
185,2017-02-02,09:30:00,Milano,45.4858877,9.2042827,"Milano Centrale, Milano, MI",Breuil-Cervinia,45.9345213,7.6311235,"Breuil-Cervinia, AO",14.0,190,3,3,734974445-milano-breuil-cervinia,"[Milano, Breuil-Cervinia]",manual,online,breuil-cervinia,10200,10,IT
