,Unnamed: 0,link,dep_day,dep_time,dep_city,dep_lat,dep_long,dep_addr,arr_city,arr_lat,arr_long,arr_addr,price,distance,seatsleft,seats,trip_id,stops,bookmode,booktype,arr_city_name
17,17,https://www.blablacar.it/passaggio-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-745539895,2017-03-01,07:30:00,Milano,45.468491,9.1552276,"Wagner, Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto,",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto,",4.0,58,3,3,745539895-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto,[Milano],manual,online,Orio al Serio
18,18,https://www.blablacar.it/passaggio-milano-lecco-752847250,2017-03-01,07:30:00,Milano,45.4873878,9.2152204,"Loreto, Milano, MI",Lecco,45.8565698,9.3976704,"Lecco, LC",5.5,53,3,3,752847250-milano-lecco,"[Milano, Lecco, Chiavenna]",manual,online,Lecco
19,19,https://www.blablacar.it/passaggio-milano-torino-753187000,2017-03-01,07:30:00,Milano,45.4800336,9.142841,"Piazzale Lorenzo Lotto, Milano, Italia",Torino,45.0314278,7.6517438,"Lingotto, Torino, Italia",7.5,160,4,4,753187000-milano-torino,"[Milano, Torino]",manual,online,Torino
20,20,https://www.blablacar.it/passaggio-milano-genova-751715350,2017-03-01,07:30:55,Milano,45.465499878,9.185879707,"Milano, MI",Genova,44.405700684,8.946260452,"Genova, GE",9.5,148,3,3,751715350-milano-genova,"[Milano, Genova]",manual,online,Genova
21,21,https://www.blablacar.it/passaggio-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia-753435230,2017-03-01,07:50:27,Milano,45.468491,9.1552276,"Wagner, Milano, Italia","Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",45.6695707,9.7036313,"Aeroporto Internazionale di Orio al Serio (BGY), Via Aeroporto, ",4.0,58,3,3,753435230-milano-aeroporto-internazionale-di-orio-al-serio-bgy-via-aeroporto-13-24050-orio-al-serio-bg-italia,[Milano],manual,online,Orio al Serio
22,22,https://www.blablacar.it/passaggio-milano-pavia-753415710,2017-03-01,08:00:00,Milano,45.437728,9.168557,"Famagosta M2, 20142 Milano, Italia",Pavia,45.1998423,9.1423743,"Piazzale Volontari del Sangue, 27100 Pavia PV, Italia",2.0,35,3,3,753415710-milano-pavia,"[Milano, Pavia]",auto,online,Pavia
23,23,https://www.blablacar.it/passaggio-milano-lugano-753700340,2017-03-01,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Lugano,46.0036778,8.951052,"Lugano, Svizzera",6.5,80,1,3,753700340-milano-lugano,"[Milano, Lugano]",auto,online,Lugano
24,24,https://www.blablacar.it/passaggio-milano-torino-753981815,2017-03-01,08:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",7.5,149,3,3,753981815-milano-torino,"[Milano, Torino]",auto,online,Torino
25,25,https://www.blablacar.it/passaggio-milano-aosta-753058420,2017-03-01,08:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Aosta,45.7340196,7.3127988,"Carrefour Market - Oviesse, Aosta",9.5,186,4,4,753058420-milano-aosta,"[Verona, Milano, Aosta]",auto,online,Aosta
26,26,https://www.blablacar.it/passaggio-milano-roma-752568680,2017-03-01,08:00:53,Milano,45.4470768,9.2098737,"Piazzale Lodi, Milano, Italia",Roma,41.9010032,12.5019037,"Roma Termini, Piazza dei Cinquecento, 1, 00185 Roma, Italia",28.5,567,4,4,752568680-milano-roma,"[Milano, Roma]",manual,online,Roma
27,27,https://www.blablacar.it/passaggio-milano-parma-750194860,2017-03-01,08:10:00,Milano,45.4458,9.21316,"Milano Porta Romana, Milano, MI",Parma,44.8015,10.3279,"Parma, PR",7.5,121,4,4,750194860-milano-parma,"[Milano, Parma]",auto,online,Parma
28,28,https://www.blablacar.it/passaggio-milano-pogno-751292385,2017-03-01,08:30:00,Milano,45.4958746,9.1386971,"Viale Certosa, Milano, MI",Pogno,45.7527063,8.3807681,"Pogno, NO",6.5,77,3,3,751292385-milano-pogno,"[Milano, Pogno]",manual,online,Pogno
29,29,https://www.blablacar.it/passaggio-milano-sarzana-753415880,2017-03-01,08:30:00,Milano,45.465423584,9.18592453,"Milano, Italia",Sarzana,44.111423492,9.963121414,"19038 Sarzana SP, Italia",14.0,226,2,3,753415880-milano-sarzana,"[Milano, Sarzana]",manual,online,Sarzana
30,30,https://www.blablacar.it/passaggio-milano-nibionno-753871635,2017-03-01,08:30:31,Milano,45.4836397,9.1867424,"Garibaldi Fs, 20124 Milano, Italia",Nibionno,45.7487463,9.269818,"23895 Nibionno LC, Italia",4.0,35,4,4,753871635-milano-nibionno,"[Milano, Nibionno]",auto,online,Nibionno
31,31,https://www.blablacar.it/passaggio-milano-como-754037990,2017-03-01,08:40:00,Milano,45.461504,9.1364845,"Bande Nere, 20147 Milano, Italia",Como,45.8080597,9.0851765,"22100 Como CO, Italia",4.0,51,2,2,754037990-milano-como,"[Milano, Como]",auto,online,Como
32,32,https://www.blablacar.it/passaggio-milano-torino-752801625,2017-03-01,08:40:14,Milano,45.4806738,9.1506304,"Portello M5, 20149 Milano, Italia",Torino,45.0263902,7.6718259,"Corso Unità d'Italia, Torino, Italia",8.5,172,1,1,752801625-milano-torino,"[Milano, Torino]",manual,online,Torino
33,33,https://www.blablacar.it/passaggio-milan-roma-753577530,2017-03-01,09:00:02,Milano,45.4654219,9.1859243,"Milán, Italia",Roma,41.9027835,12.4963655,"Roma, Italia",28.5,574,3,3,753577530-milan-roma,"[Milano, Roma]",manual,online,Roma
34,34,https://www.blablacar.it/passaggio-milano-genova-752321105,2017-03-01,09:00:42,Milano,45.4818609,9.1643593,"Corso Sempione, Milano, Italia",Genova,44.4075138,8.9342317,"Piazza Raffaele de Ferrari, Genova, Italia",12.0,162,2,2,752321105-milano-genova,"[Milano, Genova]",auto,online,Genova
35,35,https://www.blablacar.it/passaggio-milano-bari-748732465,2017-03-01,09:00:51,Milano,45.487388611,9.215220451,"Loreto, Milano, Italia",Bari,41.117141724,16.871871948,"Bari, Italia",55.5,883,1,2,748732465-milano-bari,"[Milano, Bari, Ginosa]",manual,online,Bari
36,36,https://www.blablacar.it/passaggio-milano-brescia-753192020,2017-03-01,09:20:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",6.5,96,4,4,753192020-milano-brescia,"[Milano, Brescia]",auto,online,Brescia
37,37,https://www.blablacar.it/passaggio-milano-pavia-750882680,2017-03-01,09:30:00,Milano,45.469875336,9.13397789,"Via M. Morgantini, Milano, Italia",Pavia,45.194126129,9.154333115,"Via Indipendenza, 27100 Pavia PV, Italia",3.0,42,3,3,750882680-milano-pavia,"[Milano, Pavia]",manual,online,Pavia
38,38,https://www.blablacar.it/passaggio-milano-lecco-754048115,2017-03-01,09:30:00,Milano,45.4682808,9.1610952,milano pagano,Lecco,45.8565698,9.3976704,lecco ospedale manzoni,4.0,61,3,3,754048115-milano-lecco,"[Milano, Lecco]",auto,online,Lecco
39,39,https://www.blablacar.it/passaggio-milano-genova-753287725,2017-03-01,09:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",12.0,148,1,1,753287725-milano-genova,"[Milano, Genova]",manual,online,Genova
40,40,https://www.blablacar.it/passaggio-milano-locate-di-triulzi-753685395,2017-03-01,10:00:00,Milano,45.462306976,9.223436356,"Corso XXII Marzo, 63, 20129 Milano, Italia",Locate Di Triulzi,45.361225128,9.219488144,"Via Milano, 5, 20085 Locate di Triulzi MI, Italia",2.0,19,4,4,753685395-milano-locate-di-triulzi,"[Milano, Locate Di Triulzi]",manual,online,Locate Di Triulzi
41,41,https://www.blablacar.it/passaggio-milano-ferrara-753214115,2017-03-01,10:00:00,Milano,45.439506146,9.224642515,Corvetto M3,Ferrara,44.8381237,11.619787,"Ferrara FE, Italia",16.5,249,2,2,753214115-milano-ferrara,"[Milano, Ferrara]",manual,online,Ferrara
42,42,https://www.blablacar.it/passaggio-milano-padova-751510180,2017-03-01,10:00:00,Milano,45.47952652,9.143505096,"Zona Lotto, Milano, Italia",Padova,45.416858673,11.879772186,"Piazzale Stazione, 35131 Padova PD, Italia",16.5,242,1,4,751510180-milano-padova,"[Milano, Padova]",manual,online,Padova
43,43,https://www.blablacar.it/passaggio-milano-cesenatico-753457135,2017-03-01,10:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Cesenatico,44.200847,12.4052023,"47042 Cesenatico FC, Italia",17.5,314,2,3,753457135-milano-cesenatico,"[Milano, Cesenatico]",auto,online,Cesenatico
44,44,https://www.blablacar.it/passaggio-milano-genova-753894435,2017-03-01,10:10:00,Milano,45.465423584,9.18592453,"Milano, Italia",Genova,44.405651093,8.946255684,"Genova, Italia",7.5,148,2,3,753894435-milano-genova,"[Milano, Genova]",manual,online,Genova
45,45,https://www.blablacar.it/passaggio-milano-modena-753673145,2017-03-01,10:30:00,Milano,45.4842475,9.2348298,"Lambrate Fs, Milano, MI",Modena,44.6414075,10.8895245,"Modena, motorizzazione",10.5,173,1,3,753673145-milano-modena,"[Milano, Modena]",manual,online,Modena
46,46,https://www.blablacar.it/passaggio-milaan-utrecht-750235495,2017-03-01,10:30:00,Milano,45.465423584,9.18592453,"Milaan, Italië",Utrecht,52.090736389,5.121419907,"Utrecht, Nederland",55.5,1048,3,3,750235495-milaan-utrecht,"[Milano, Utrecht]",manual,online,Utrecht
47,47,https://www.blablacar.it/passaggio-milano-udine-752727380,2017-03-01,10:30:06,Milano,45.4654219,9.1859243,"Milano, Italia",Udine,46.0710668,13.2345794,"33100 Udine UD, Italia",23.0,382,2,4,752727380-milano-udine,"[Milano, Udine]",auto,online,Udine
48,48,https://www.blablacar.it/passaggio-milano-venezia-753964175,2017-03-01,10:40:00,Milano,45.465423584,9.18592453,"Milano, Italia",Venezia,45.440849304,12.315515518,Venezia,12.0,270,1,1,753964175-milano-venezia,"[Milano, Venezia, Udine]",manual,online,Venezia
49,49,https://www.blablacar.it/passaggio-milano-torino-751653120,2017-03-01,10:50:00,Milano,45.4654219,9.1859243,"Milano, Italia",Torino,45.070312,7.6868565,"Torino, Italia",9.5,146,4,4,751653120-milano-torino,"[Caselle, Milano, Torino, Venaria Reale]",manual,online,Torino
50,50,https://www.blablacar.it/passaggio-milano-firenze-612913095,2017-03-01,10:50:00,Milano,45.4654219,9.1859243,"Milano, MI",Firenze,43.799597,11.237529,"Stazione Rifredi, Florence",18.5,297,1,4,612913095-milano-firenze,"[Bellinzona, Milano, Firenze]",manual,online,Firenze
51,51,https://www.blablacar.it/passaggio-milano-lugano-752864105,2017-03-01,11:00:00,Milano,45.472171,9.2051853,"Porta Venezia, Milano, MI, Italia",Lugano,46.0035588,8.9511969,"Lugano, Svizzera",6.5,80,1,3,752864105-milano-lugano,"[Milano, Lugano, Friburgo In Brisgovia]",manual,online,Lugano
52,52,https://www.blablacar.it/passaggio-milano-beinasco-753812620,2017-03-01,11:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Beinasco,45.0215757,7.582149,"Beinasco, TO",8.5,164,2,3,753812620-milano-beinasco,"[Merate, Milano, Beinasco]",auto,online,Beinasco
53,53,https://www.blablacar.it/passaggio-milano-santo-stefano-di-magra-753212105,2017-03-01,11:00:00,Milano,45.4409167,9.2226184,"Corvetto M3, 20139 Milano, Italia",Santo Stefano Di Magra,44.1613458,9.9156487,"Santo Stefano di Magra, SP",14.0,211,2,3,753212105-milano-santo-stefano-di-magra,"[Milano, Santo Stefano Di Magra, Sarzana]",auto,online,Santo Stefano Di Magra
54,54,https://www.blablacar.it/passaggio-milano-venezia-753547240,2017-03-01,11:00:00,Milano,45.4588949,9.1781617,"Piazza della Resistenza Partigiana, 576, 20123 Milano, Italia",Venezia,45.4408474,12.3155151,"Venezia, Italia",17.5,274,3,3,753547240-milano-venezia,"[Milano, Venezia]",manual,online,Venezia
55,55,https://www.blablacar.it/passaggio-milano-pistoia-754060255,2017-03-01,11:30:26,Milano,45.4372427,9.1681331,"Famagosta, 20142 Milano, Italia",Pistoia,43.9303475,10.9078587,"51100 Pistoia PT, Italia",19.5,314,3,3,754060255-milano-pistoia,"[Milano, Pistoia]",manual,online,Pistoia
56,56,https://www.blablacar.it/passaggio-milano-varese-753479215,2017-03-01,12:00:00,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI",Varese,45.8205989,8.8250576,"Varese, VA",4.0,68,3,3,753479215-milano-varese,"[Milano, Varese]",manual,online,Varese
57,57,https://www.blablacar.it/passaggio-milano-friburgo-in-brisgovia-753126760,2017-03-01,12:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Friburgo In Brisgovia,47.9982792,7.8420242,"Hauptbahnhof, Freiburg im Breisgau",25.0,408,1,3,753126760-milano-friburgo-in-brisgovia,"[Milano, Friburgo In Brisgovia]",manual,online,Friburgo In Brisgovia
58,58,https://www.blablacar.it/passaggio-milano-bologna-752448080,2017-03-01,12:00:14,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",9.5,216,1,3,752448080-milano-bologna,"[Novara, Milano, Bologna, Pescara]",manual,online,Bologna
59,59,https://www.blablacar.it/passaggio-milano-cattolica-746562475,2017-03-01,12:10:00,Milano,45.4654219,9.1859243,"Milano, MI, Italia",Cattolica,43.9629943,12.7422429,"Cattolica, RN, Italia",18.5,346,2,4,746562475-milano-cattolica,"[Novara, Milano, Cattolica]",manual,online,Cattolica
60,60,https://www.blablacar.it/passaggio-milano-la-spezia-754090265,2017-03-01,13:00:00,Milano,45.4532979,9.1695933,"Milano Porta Genova, Piazzale Stazione Genova, 4, 20144 Milano, ",La Spezia,44.1043828,9.8215608,"Centro Storico, 19121 La Spezia SP, Italia",17.5,228,3,3,754090265-milano-la-spezia,"[Milano, La Spezia]",manual,online,La Spezia
61,61,https://www.blablacar.it/passaggio-milano-firenze-753401570,2017-03-01,13:00:00,Milano,45.465423584,9.18592453,"Milano, MI, Italia",Firenze,43.769561768,11.255813599,"Firenze, FI, Italia",19.5,318,2,3,753401570-milano-firenze,"[Milano, Firenze]",manual,online,Firenze
62,62,https://www.blablacar.it/passaggio-milano-narni-750409910,2017-03-01,13:00:00,Milano,45.48548,9.238142,"Lambrate M2, Milan",Narni,42.5176022,12.5156299,"Narni, TR",23.0,514,3,3,750409910-milano-narni,"[Milano, Narni]",manual,online,Narni
63,63,https://www.blablacar.it/passaggio-milano-imperia-753238475,2017-03-01,13:00:07,Milano,45.4654219,9.1859243,"Milano, Italia",Imperia,43.8896857,8.039517,"18100 Imperia IM, Italia",10.5,241,1,3,753238475-milano-imperia,"[Milano, Imperia]",manual,online,Imperia
64,64,https://www.blablacar.it/passaggio-milano-desenzano-del-garda-753261800,2017-03-01,13:00:38,Milano,45.4654219,9.1859243,"Milano, Italia",Desenzano Del Garda,45.4714531,10.5333351,"25015 Desenzano del Garda BS, Italia",7.5,122,3,3,753261800-milano-desenzano-del-garda,"[Milano, Desenzano Del Garda]",manual,online,Desenzano Del Garda
65,65,https://www.blablacar.it/passaggio-mailand-bologna-751206185,2017-03-01,13:10:00,Milano,45.4654219,9.1859243,"Mailand, Italien",Bologna,44.494887,11.3426163,"Bologna, Italien",9.5,216,1,2,751206185-mailand-bologna,"[Friburgo In Brisgovia, Milano, Bologna]",auto,online,Bologna
66,66,https://www.blablacar.it/passaggio-milan-lecco-italie-751805420,2017-03-01,13:30:00,Milano,45.4654219,9.1859243,"Milan, Italie","Lecco, Italie",45.9382941,9.385729,"Lecco, Italie",6.5,78,2,2,751805420-milan-lecco-italie,"[Nizza, Milano]",auto,online,Mandello del Lario
67,67,https://www.blablacar.it/passaggio-milano-bologna-752743235,2017-03-01,13:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.4949851,11.3428187,bologna,10.5,216,2,3,752743235-milano-bologna,"[Ivrea, Milano, Bologna]",auto,online,Bologna
68,68,https://www.blablacar.it/passaggio-milan-florencia-747049750,2017-03-01,13:30:00,Milano,45.465423584,9.18592453,"Milán, Italia",Firenze,43.769561768,11.255813599,Florencia,17.5,318,2,4,747049750-milan-florencia,"[Milano, Firenze, Roma]",manual,online,Firenze
69,69,https://www.blablacar.it/passaggio-milano-brescia-754143960,2017-03-01,14:00:00,Milano,45.4654219,9.1859243,"Milano, Italia",Brescia,45.5415526,10.2118019,"Brescia BS, Italia",8.5,92,2,2,754143960-milano-brescia,"[Milano, Brescia, Molinetto]",manual,online,Brescia
70,70,https://www.blablacar.it/passaggio-milano-vicenza-753903915,2017-03-01,14:00:00,Milano,45.43724,9.168133,"Famagosta, 20142 Milano, Italia",Vicenza,45.54548,11.53542,"36100 Vicenza VI, Italia",12.0,222,3,3,753903915-milano-vicenza,"[Milano, Vicenza]",auto,online,Vicenza
71,71,https://www.blablacar.it/passaggio-milano-treviso-751606525,2017-03-01,14:00:00,Milano,45.465423584,9.18592453,"Milano, Italia",Treviso,45.660079956,12.245407104,"Treviso Centrale, 31100 Treviso TV, Italia",16.5,286,1,2,751606525-milano-treviso,"[Milano, Treviso]",auto,online,Treviso
72,72,https://www.blablacar.it/passaggio-milano-ascoli-piceno-750276075,2017-03-01,14:00:44,Milano,45.4654219,9.1859243,"Milano, Italia",Ascoli Piceno,42.8536043,13.5749442,"63100 Ascoli Piceno AP, Italia",49.0,541,3,3,750276075-milano-ascoli-piceno,"[Milano, Ascoli Piceno]",manual,online,Ascoli Piceno
73,73,https://www.blablacar.it/passaggio-milano-novara-742884235,2017-03-01,14:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Novara,45.44693,8.6221612,"Novara, NO",5.5,54,3,4,742884235-milano-novara,"[Rottweil, Milano, Novara, Torino]",manual,online,Novara
74,74,https://www.blablacar.it/passaggio-milano-genova-754113205,2017-03-01,14:30:00,Milano,45.437728,9.168557,"Famagosta M2, Milano, MI",Genova,44.4056499,8.946256,"Genova, GE",9.5,140,2,2,754113205-milano-genova,"[Milano, Genova, Pieve Ligure]",auto,online,Genova
75,75,https://www.blablacar.it/passaggio-milano-cortemaggiore-752675850,2017-03-01,15:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Cortemaggiore,44.9937141,9.9302466,"Cortemaggiore, PC",6.5,92,2,4,752675850-milano-cortemaggiore,"[Milano, Cortemaggiore, Roma]",auto,online,Cortemaggiore
76,76,https://www.blablacar.it/passaggio-milano-genova-753346920,2017-03-01,15:00:18,Milano,45.4654219,9.1859243,"Milano, Italia",Genova,44.4056499,8.946256,"Genova, Italia",7.5,148,1,3,753346920-milano-genova,"[Milano, Genova]",manual,online,Genova
77,77,https://www.blablacar.it/passaggio-milano-udine-754149195,2017-03-01,15:00:19,Milano,45.4328322,9.184077,"Piazza Agrippa, 20141 Milano, Italia",Udine,46.0559417,13.241578,"Stazione ferroviaria, Udine",23.0,387,2,2,754149195-milano-udine,"[Milano, Udine]",manual,online,Udine
78,78,https://www.blablacar.it/passaggio-milano-quercianella-753900830,2017-03-01,15:00:52,Milano,45.4654219,9.1859243,"Milano, Italia",Quercianella,43.4592601,10.3678012,"57128 Quercianella LI, Italia",19.5,311,1,3,753900830-milano-quercianella,"[Milano, Quercianella]",auto,online,Quercianella
79,79,https://www.blablacar.it/passaggio-milano-gressoney-saint-jean-753854685,2017-03-01,15:30:00,Milano,45.4246717,9.2035904,"Via Giuseppe Ripamonti, Milano, Italia",Gressoney-Saint-Jean,45.7803313,7.8250484,"11025 Gressoney-Saint-Jean AO, Italia",10.5,176,3,3,753854685-milano-gressoney-saint-jean,"[Milano, Gressoney-Saint-Jean]",auto,online,Gressoney-Saint-Jean
80,80,https://www.blablacar.it/passaggio-milano-marina-di-massa-748200545,2017-03-01,15:30:18,Milano,45.4654219,9.1859243,"Milano, Italia",Marina Di Massa,44.0273656,10.0687182,"54100 Marina di Massa MS, Italia",17.5,242,1,1,748200545-milano-marina-di-massa,"[Milano, Marina Di Massa]",manual,online,Marina Di Massa
81,81,https://www.blablacar.it/passaggio-milano-bologna-753373635,2017-03-01,15:50:48,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",10.5,216,2,3,753373635-milano-bologna,"[Ivrea, Milano, Bologna]",manual,online,Bologna
82,82,https://www.blablacar.it/passaggio-milano-parma-752726750,2017-03-01,16:00:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",8.5,128,2,2,752726750-milano-parma,"[Mendrisio, Milano, Parma]",auto,online,Parma
83,83,https://www.blablacar.it/passaggio-milano-pre-saint-didier-ao-753354515,2017-03-01,16:00:00,Milano,45.458595276,9.169653893,"S. Agostino, Milano, MI","Pré-Saint-Didier, AO",45.759590149,6.946585178,"Pré-Saint-Didier, AO",17.5,224,3,3,753354515-milano-pre-saint-didier-ao,"[Milano, Courmayeur]",manual,online,Pré-Saint-Didier
84,84,https://www.blablacar.it/passaggio-milano-rimini-753313220,2017-03-01,16:00:31,Milano,45.465423584,9.18592453,"Milano, Italia",Rimini,44.067829132,12.569516182,Rimini,21.5,333,2,3,753313220-milano-rimini,"[Milano, Rimini, Cattolica]",manual,online,Rimini
85,85,https://www.blablacar.it/passaggio-milano-genova-752995975,2017-03-01,16:00:39,Milano,45.4448764,9.1675409,"Viale Romolo, 20143 Milano, Italia",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, 2, 16121 Genova, Italia",9.5,142,1,2,752995975-milano-genova,"[Milano, Genova]",auto,online,Genova
86,86,https://www.blablacar.it/passaggio-milano-ancona-754322875,2017-03-01,16:10:00,Milano,45.450714111,9.170537949,"Ripa di Porta Ticinese, 63, 20143 Milano, Italia",Ancona,43.615829468,13.518915176,"Ancona, Italia",34.0,444,2,2,754322875-milano-ancona,"[Milano, Ancona]",manual,online,Ancona
87,87,https://www.blablacar.it/passaggio-milan-paris-753644580,2017-03-01,16:10:00,Milano,45.4654219,9.1859243,"Milan, Metropolitan City of Milan, Italy",Parigi,48.856614,2.3522219,"Paris, France",76.5,853,3,3,753644580-milan-paris,"[Masseria Fortino, Milano, Parigi, Londra]",manual,online,Parigi
88,88,https://www.blablacar.it/passaggio-milano-viterbo-734371955,2017-03-01,16:20:00,Milano,45.44455719,9.167596817,"Romolo m2, Milano, MI",Viterbo,42.420677185,12.107668877,"Viterbo, VT",31.5,516,1,2,734371955-milano-viterbo,"[Milano, Viterbo]",auto,online,Viterbo
89,89,https://www.blablacar.it/passaggio-milano-sondrio-753419660,2017-03-01,16:20:33,Milano,45.4974651,9.1687429,"Viale Luigi Bodio, 20158 Milano, Italia",Sondrio,46.1698583,9.8787674,"23100 Sondrio SO, Italia",6.5,141,1,1,753419660-milano-sondrio,"[Milano, Sondrio, Aprica]",manual,online,Sondrio
90,90,https://www.blablacar.it/passaggio-milano-diano-marina-752954155,2017-03-01,16:30:09,Milano,45.4654219,9.1859243,"Milano, Italia",Diano Marina,43.9088641,8.0828024,"18013 Diano Marina IM, Italia",14.0,236,1,3,752954155-milano-diano-marina,"[Milano, Diano Marina]",auto,online,Diano Marina
91,91,https://www.blablacar.it/passaggio-milano-genova-754209130,2017-03-01,16:30:54,Milano,45.4372427,9.1681331,"Famagosta, Milano, MI, Italia",Genova,44.4056499,8.946256,"Genova, Italia",12.0,142,2,3,754209130-milano-genova,"[Milano, Genova]",manual,online,Genova
92,92,https://www.blablacar.it/passaggio-milano-forli-753626360,2017-03-01,17:00:00,Milano,45.478721619,9.197569847,"Piazza della Repubblica, Milano, Italia",Forlì,44.222740173,12.04073143,"Forlì FC, Italia",17.5,288,2,2,753626360-milano-forli,"[Milano, Forlì]",manual,online,Forlì
93,93,https://www.blablacar.it/passaggio-milano-padova-752921610,2017-03-01,17:20:00,Milano,45.4845208,9.2028977,"Piazza Duca d'Aosta, Milano, Italia",Padova,45.4064349,11.8767611,"Padova PD, Italia",14.0,235,1,4,752921610-milano-padova,"[Milano, Padova, Pordenone]",manual,online,Padova
94,94,https://www.blablacar.it/passaggio-milano-massa-753248585,2017-03-01,17:30:07,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Massa,44.0354437,10.1393221,"54100 Massa MS, Italia",14.0,241,2,4,753248585-milano-massa,"[Milano, Massa]",auto,online,Massa
95,95,https://www.blablacar.it/passaggio-milano-torino-754313950,2017-03-01,17:30:45,Milano,45.437393188,9.168777466,"Famagosta M2, Milano",Torino,45.062484741,7.678756714,"Porta Nuova, Torino",7.5,170,2,3,754313950-milano-torino,"[Milano, Torino]",auto,online,Torino
96,96,https://www.blablacar.it/passaggio-milano-bologna-752832250,2017-03-01,17:40:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",10.5,216,2,3,752832250-milano-bologna,"[Milano, Bologna]",manual,online,Bologna
97,97,https://www.blablacar.it/passaggio-milano-torino-1-753490495,2017-03-01,18:00:00,Milano,45.4654219,9.1859243,milano prima fermata metro,Torino,45.070312,7.6868565,torino nord vicino tangenziale,6.5,141,2,3,753490495-milano-torino-1,"[Milano, Torino]",auto,online,Torino
98,98,https://www.blablacar.it/passaggio-milano-genova-754334835,2017-03-01,18:00:00,Milano,45.4378921,9.1671772,"Famagosta M2, Milano, MI",Genova,44.428459,8.75817,"Genova Voltri, Genova, GE",8.5,140,1,2,754334835-milano-genova,"[Milano, Genova, Albisola Superiore]",auto,online,Genova
99,99,https://www.blablacar.it/passaggio-milano-bologna-750641860,2017-03-01,18:00:00,Milano,45.46549,9.18588,milano,Bologna,44.494887,11.3426163,"Bologna, BO",15.0,216,3,3,750641860-milano-bologna,"[Milano, Bologna, Jesi]",manual,online,Bologna
100,100,https://www.blablacar.it/passaggio-milano-la-spezia-753069760,2017-03-01,18:00:00,Milano,45.4654219,9.1859243,"Milano, MI",La Spezia,44.1024504,9.8240826,"La Spezia, SP",15.0,225,2,3,753069760-milano-la-spezia,"[Milano, La Spezia]",auto,online,La Spezia
101,101,https://www.blablacar.it/passaggio-milano-bologna-752990865,2017-03-01,18:10:00,Milano,45.4654219,9.1859243,"Milano, MI",Bologna,44.5054929,11.3427917,"Bologna Stazione Centrale, Bologna, BO",9.5,216,2,3,752990865-milano-bologna,"[Monza, Milano, Bologna, Faenza]",manual,online,Bologna
102,102,https://www.blablacar.it/passaggio-milano-parma-754237035,2017-03-01,18:30:00,Milano,45.4654219,9.1859243,"Milano, MI",Parma,44.801485,10.3279036,"Parma, PR",7.5,128,3,3,754237035-milano-parma,"[Milano, Parma, Reggio Emilia]",auto,online,Parma
103,103,https://www.blablacar.it/passaggio-milano-bologna-738026275,2017-03-01,18:30:00,Milano,45.4654219,9.1859243,"Milano, Italia",Bologna,44.494887,11.3426163,"Bologna, Italia",9.5,216,1,3,738026275-milano-bologna,"[Berbenno Di Valtellina, Milano, Bologna]",manual,online,Bologna
104,104,https://www.blablacar.it/passaggio-milano-genova-754372660,2017-03-01,18:50:00,Milano,45.4365307,9.1687066,"Milano - Famagosta, Milano, MI",Genova,44.4066382,8.9468423,"Genova Brignole, Piazza Giuseppe Verdi, Genova, GE",9.5,140,2,2,754372660-milano-genova,"[Milano, Genova]",auto,online,Genova
105,105,https://www.blablacar.it/passaggio-milano-cardano-al-campo-753138345,2017-03-01,19:00:00,Milano,45.4654219,9.1859243,"Crescenzago MM2, Milano",Cardano Al Campo,45.6488803,8.7594898,"Cardano al Campo, Varese",3.0,45,4,4,753138345-milano-cardano-al-campo,"[Milano, Cardano Al Campo]",manual,online,Cardano Al Campo
